"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"172931","SN 2025cav","09:12:08.036","+41:19:03.29","SN Ic","0.092","","","GOTO, ATLAS, YSE, Pan-STARRS","GOTO, ATLAS, Pan-STARRS","UCSC","ATLAS, GOTO, Pan-STARRS","GOTO25amj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, PS1 - GPC1, PS2 - GPC2","Lick-3m - KAST","1","1","","19.01","L-GOTO","2025-02-18 22:57:23.328","GOTO_bot","","","2025TNSTR.672....1O","2025TNSCR1573....1K","",""
"172914","SN 2025cae","17:05:37.447","+34:11:38.31","SN Ia","0.056948","SDSS J170537.55+341137.8","0.05690593","SGLF, ATLAS, GOTO, YSE","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25aagbsgv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.795","r-ZTF","2025-02-19 12:09:45.000","Ismael Perez-Fournon","","","2025TNSTR.677....1P","2025TNSCR.805....1F","",""
"172912","SN 2025cac","13:16:50.879","-03:03:27.46","SN Ia","0.048","","","GOTO, ALeRCE, ATLAS, Pan-STARRS","GOTO, ZTF, ATLAS, Pan-STARRS","ZTF, OxQUB","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO25ama","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, P60 - SEDM","1","1","","17.92","L-GOTO","2025-02-19 14:30:08.928","GOTO_bot","","","2025TNSTR.672....1O","2025TNSCR.786....1F, 2025TNSCR.784....1S, 2025TNSCR.784....1S","",""
"172903","SN 2025bzt","13:35:41.743","-05:36:01.41","SN Ia","0.106","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","SCAT","ATLAS, GOTO, ZTF","ZTF25aagbelb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.6544","g-ZTF","2025-02-19 10:36:11.001","Fritz","","","2025TNSTR.679....1S","2025TNSCR.838....1S","",""
"172899","SN 2025bzq","14:27:16.888","-00:55:17.22","SN Ia","0.053","","","ZTF, ATLAS, GOTO, DESIRT, WFST, Pan-STARRS","ZTF, ATLAS, GOTO, DESIRT, WFST, Pan-STARRS","OxQUB","ATLAS, DESIRT, GOTO, Pan-STARRS, WFST, ZTF","ZTF25aagbene","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, CTIO-4m - DECAM, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1, WFST - WFST-WFC","LT - SPRAT","1","1","","18.016","g-ZTF","2025-02-19 10:36:51.998","Fritz","","","2025TNSTR.680....1R","2025TNSCR.906....1A","",""
"172893","SN 2025bzk","17:00:15.833","+36:13:35.34","SN Ia","0.05","","","ZTF, ATLAS, GOTO, Fink","ZTF, ATLAS, GOTO","ZTF, YSE","ATLAS, GOTO, ZTF","ZTF18aawiilg","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","FLWO-1.5m - FAST, P60 - SEDM","1","1","","18.6884","g-ZTF","2025-02-15 13:30:16.001","Fritz","","","2025TNSTR.680....1R","2025TNSCR.841....1F, 2025TNSCR.840....1Y","",""
"172892","SN 2025bzj","08:35:01.859","+25:57:37.21","SN Ia","0.073399","LEDA 1756925","0.07339913","SGLF, LAST, GOTO","ZTF, LAST, GOTO","ZTF","GOTO, LAST, ZTF","ZTF25aafydrq","GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.605","r-ZTF","2025-02-19 05:40:45.000","Ismael Perez-Fournon","","","2025TNSTR.677....1P","2025TNSCR.786....1F","",""
"172875","SN 2025bys","07:05:18.797","+58:08:39.60","SN II","0.04","","","ZTF, ATLAS, GOTO, Fink, LAST","ZTF, ATLAS, GOTO, LAST","ZTF","ATLAS, GOTO, LAST, ZTF","ZTF25aafrcem","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.0977","g-ZTF","2025-02-17 04:12:20.001","Fritz","","","2025TNSTR.680....1R","2025TNSCR.948....1W","",""
"172874","SN 2025byr","00:53:25.694","+29:17:14.91","SN II","0.015044","","","ZTF","ZTF","ZTF","ZTF","ZTF25aafqxkt","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","17.4193","g-ZTF","2025-02-17 03:40:50.001","Fritz","","","2025TNSTR.681....1J","2025TNSCR.916....1D","",""
"172873","SN 2025byq","07:12:27.098","+50:17:35.68","SN Ia","0.023","","","ZTF, GOTO, ATLAS, Fink, LAST","ZTF, GOTO, ATLAS, LAST","None, ZTF","ATLAS, GOTO, LAST, ZTF","ZTF25aafwxov","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","Other - Other, P60 - SEDM","1","1","","20.0923","g-ZTF","2025-02-17 04:11:39.998","Fritz","","","2025TNSTR.680....1R","2025TNSCR.710....1B, 2025TNSCR.786....1F","",""
"172872","SN 2025byp","11:47:29.437","+50:26:01.88","SN II","0.02641","UGC 6763","0.02641","XOSS, ATLAS, GOTO, ZTF, Pan-STARRS, LAST","XOSS, ATLAS, GOTO, ZTF, Pan-STARRS, LAST","SCAT","ATLAS, GOTO, LAST, Pan-STARRS, XOSS, ZTF","KATS25D002","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, LAST - LAST-Cam, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.25","Clear-","2025-02-18 20:54:57.600","Mi Zhang","","","2025TNSTR.659....1M","2025TNSCR.686....1H","",""
"172868","SN 2025byl","03:14:29.920","+25:28:37.92","SN Ia","0.056","WISEA J031429.91+252837.1","","ALeRCE, ATLAS, GOTO, Fink","ZTF, ATLAS, GOTO","TCD","ATLAS, GOTO, ZTF","ZTF25aaftthw","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.4714","r-ZTF","2025-02-18 03:06:16.004","ALeRCE","","","2025TNSTR.652....1J","2025TNSCR.962....1O","",""
"172866","SN 2025byj","08:09:45.694","+51:40:32.66","SN Ia","0.071","SDSS J080945.70+514032.5","","ALeRCE, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","SCAT","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25aafvaqf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","19.1338","r-ZTF","2025-02-18 07:24:03.997","ALeRCE","","","2025TNSTR.652....1J","2025TNSCR.686....1H","",""
"172859","SN 2025byc","14:02:27.769","+07:06:20.26","SN Ia","0.06445","","","ATLAS, GOTO, ALeRCE, YSE, BlackGEM, LAST, Pan-STARRS","ATLAS, GOTO, ZTF, Pan-STARRS, BlackGEM, LAST","SCAT","ATLAS, BlackGEM, GOTO, LAST, Pan-STARRS, ZTF","ATLAS25bse","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-1, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.667","orange-ATLAS","2025-02-18 14:25:33.312","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.686....1H","",""
"172857","SN 2025bya","14:47:47.829","+33:14:01.72","SN Ia","0.07106","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","SCAT","ATLAS, GOTO, Pan-STARRS","ATLAS25bsd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, PS1 - GPC1","UH88 - SNIFS","1","1","","18.843","orange-ATLAS","2025-02-18 13:30:12.960","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.686....1H","",""
"172855","SN 2025bxy","12:24:49.344","+31:56:40.98","SN Ia","0.058","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","SCAT","ATLAS, GOTO, Pan-STARRS","ATLAS25brz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, PS2 - GPC2","UH88 - SNIFS","1","1","","18.609","orange-ATLAS","2025-02-18 12:04:43.392","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.838....1S","",""
"172854","SN 2025bxx","09:16:45.701","+16:53:41.10","SN Ia","0.073932","","","ATLAS, ZTF, GOTO, Fink, Pan-STARRS","ATLAS, ZTF, GOTO, Pan-STARRS","SCAT","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25bry","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","18.896","orange-ATLAS","2025-02-18 10:47:21.120","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.743....1H","",""
"172843","SN 2025bxm","09:17:31.606","+15:05:09.14","SN Ia","0.09","","","GOTO, ALeRCE, ATLAS, MASTER, Pan-STARRS","GOTO, ZTF, ATLAS, MASTER, Pan-STARRS","SCAT","ATLAS, GOTO, MASTER, Pan-STARRS, ZTF","GOTO25akl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-S - GOTO-4, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.92","L-GOTO","2025-02-18 10:42:41.184","GOTO_bot","","","2025TNSTR.656....1O","2025TNSCR.686....1H","",""
"172836","SN 2025bxf","02:41:57.884","-00:28:36.59","SN Ia","0.04455","","","ATLAS, ALeRCE, DESIRT","ATLAS, ZTF, DESIRT","ZTF","ATLAS, DESIRT, ZTF","ATLAS25bro","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, CTIO-4m - DECAM, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.469","orange-ATLAS","2025-02-18 05:38:55.968","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.787....1S","",""
"172835","SN 2025bxe","01:33:34.245","+12:35:17.17","SN II","0.013966","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS25brn","ATLAS-HKO - ATLAS-02, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.327","orange-ATLAS","2025-02-18 06:01:22.080","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.787....1S","",""
"172820","SN 2025bwp","10:04:38.565","+37:04:34.39","SN II","0.041433","","","ZTF, ATLAS, GOTO, Pan-STARRS, LAST","ZTF, ATLAS, GOTO, Pan-STARRS, LAST","SCAT","ATLAS, GOTO, LAST, Pan-STARRS, ZTF","ZTF25aafvbeq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.5639","r-ZTF","2025-02-18 07:28:52.996","Fritz","","","2025TNSTR.661....1S","2025TNSCR.686....1H","",""
"172808","SN 2025bwd","08:53:04.937","+30:49:30.22","SN Ia","0.065","","","ZTF, LAST, ATLAS","ZTF, LAST, ATLAS","ZTF","ATLAS, LAST, ZTF","ZTF25aafulfd","ATLAS-HKO - ATLAS-02, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8646","g-ZTF","2025-02-16 06:36:39.000","Fritz","","","2025TNSTR.661....1S","2025TNSCR.805....1F","",""
"172806","SN 2025bwb","05:34:24.440","-25:25:31.59","SN Ia","0.1","","","ATLAS, GOTO, ZTF","ATLAS, GOTO, ZTF","SCAT","ATLAS, GOTO, ZTF","ATLAS25brg","ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.642","cyan-ATLAS","2025-02-17 19:44:24.000","ATLAS_Bot1","","","2025TNSTR.653....1T","2025TNSCR.686....1H","",""
"172799","SN 2025bvu","09:00:23.125","+52:03:50.74","SN Ib","0.031647","","","Pan-STARRS, ATLAS, ZTF","Pan-STARRS, ATLAS, ZTF","SCAT","ATLAS, Pan-STARRS, ZTF","PS25un","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","19.27","i-P1","2025-02-14 09:39:11.808","PS1_Bot1","","","2025TNSTR.646....1C","2025TNSCR.687....1H","",""
"172797","SN 2025bvs","18:10:09.734","+50:15:00.09","SN Ia","0.047","","","ATLAS, GOTO, ZTF, Fink","ATLAS, GOTO, ZTF","TCD, ZTF","ATLAS, GOTO, ZTF","ATLAS25bra","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.682","orange-ATLAS","2025-02-17 14:54:38.592","ATLAS_Bot1","","","2025TNSTR.641....1T","2025TNSCR.803....1T, 2025TNSCR1223....1W","",""
"172791","SN 2025bvm","12:10:48.762","+39:28:27.54","SN Ia","0.02261722","","","ATLAS, ALeRCE, Pan-STARRS, GOTO","ATLAS, ZTF, Pan-STARRS, GOTO","None, ZTF, Padova-Asiago","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25bqt","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","Other - Other, P60 - SEDM, TNG - DOLORES","1","1","","18.768","orange-ATLAS","2025-02-17 11:29:29.184","ATLAS_Bot1","","","2025TNSTR.641....1T","2025TNSCR.729....1B, 2025TNSCR.805....1F, 2025TNSCR.876....1C","",""
"172785","SN 2025bvg","11:33:55.832","+01:38:15.30","SN Ia","0.07","","","ZTF, GOTO, ATLAS, WFST, Pan-STARRS","ZTF, GOTO, ATLAS, WFST, Pan-STARRS","YSE","ATLAS, GOTO, Pan-STARRS, WFST, ZTF","ZTF25aafobzl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1, WFST - WFST-WFC","FLWO-1.5m - FAST","1","1","","18.2888","r-ZTF","2025-02-17 07:41:20.996","Fritz","","","2025TNSTR.649....1R","2025TNSCR.840....1Y","",""
"172784","SN 2025bvf","15:03:35.768","-25:27:16.97","SN Ia","0.026596","","","ATLAS, GOTO, ZTF","ATLAS, GOTO, ZTF","ZTF","ATLAS, GOTO, ZTF","ATLAS25bql","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.332","orange-ATLAS","2025-02-17 01:43:53.760","ATLAS_Bot1","","","2025TNSTR.641....1T","2025TNSCR.936....1D","",""
"172783","SN 2025bve","03:30:09.148","+08:34:21.42","SN Ia","0.04","","","ATLAS, GOTO","ATLAS, GOTO","SCAT","ATLAS, GOTO","ATLAS25bqk","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-N - GOTO-2","UH88 - SNIFS","1","1","","18.495","orange-ATLAS","2025-02-17 01:33:42.912","ATLAS_Bot1","","","2025TNSTR.641....1T","2025TNSCR.839....1H","",""
"172782","SN 2025bvd","15:02:47.874","+34:51:38.48","SN Ia","0.057","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","ZTF","ATLAS, GOTO, ZTF","ZTF18aazjqil","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.8866","r-ZTF","2025-02-15 11:57:35.003","Fritz","","","2025TNSTR.649....1R","2025TNSCR.805....1F","",""
"172781","SN 2025bvc","10:03:13.071","+09:35:43.63","SN Ia","0.082","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25aafsrzj","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.1313","g-ZTF","2025-02-10 09:42:11.001","Fritz","","","2025TNSTR.648....1S","2025TNSCR.786....1F","",""
"172776","SN 2025bux","05:25:57.771","-07:59:43.43","SN Ia","0.047","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","TCD","ATLAS, GOTO, Pan-STARRS","ATLAS25bqj","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-3, PS2 - GPC2","LT - SPRAT","1","1","","18.414","orange-ATLAS","2025-02-17 02:48:19.296","ATLAS_Bot1","","","2025TNSTR.641....1T","2025TNSCR.763....1T","",""
"172775","SN 2025buw","05:41:52.405","+62:54:28.14","SN Ia","0.068","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25aafqyhb","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.1491","g-ZTF","2025-02-17 03:52:09.001","Fritz","","","2025TNSTR.649....1R","2025TNSCR.818....1F","",""
"172636","SN 2025btv","03:10:12.413","+02:04:12.35","SN Ia","0.029","","","YSE, ZTF, ATLAS, GOTO, Fink","Pan-STARRS, ZTF, ATLAS, GOTO","UCSC","ATLAS, GOTO, Pan-STARRS, ZTF","PS25sw","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","18.53","r-P1","2025-02-16 06:03:19.584","YSE_Bot1","","","2025TNSTR.631....1J","2025TNSCR.817....1D","",""
"172633","SN 2025btt","09:55:44.569","+40:46:58.18","SN Ia","0.09","","","ZTF, LAST, ATLAS","ZTF, LAST, ATLAS","ZTF","ATLAS, LAST, ZTF","ZTF25aafpqvd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0664","g-ZTF","2025-02-16 04:14:01.003","Fritz","","","2025TNSTR.632....1P","2025TNSCR.787....1S","",""
"172615","SN 2025btb","16:46:57.084","+34:08:57.68","SN II","0.030169","","","ATLAS, ZTF, GOTO, Pan-STARRS","ATLAS, ZTF, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS25bqd","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.606","orange-ATLAS","2025-02-16 14:58:20.640","ATLAS_Bot1","","","2025TNSTR.623....1T","2025TNSCR.745....1S","",""
"172578","SN 2025bsi","07:53:11.678","+13:01:43.75","SN II","0.029937","","","GOTO, ZTF","GOTO, ZTF","ZTF","GOTO, ZTF","GOTO25aie","GOTO-N - GOTO-2, GOTO-S - GOTO-4, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.7","L-GOTO","2025-02-16 11:43:03.072","GOTO_bot","","","2025TNSTR.625....1O","2025TNSCR.745....1S","",""
"172562","SN 2025brs","06:18:59.106","-24:37:38.93","SN Ia","0.00952","","","ZTF, GOTO, ATLAS, BlackGEM, Fink, Pan-STARRS","ZTF, GOTO, ATLAS, BlackGEM, Pan-STARRS","None","ATLAS, BlackGEM, GOTO, Pan-STARRS, ZTF","ZTF25aafqepo","ATLAS-CHL - ATLAS-04, BG4 - BlackGEM-Cam4, GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS1 - GPC1","APO-3.5m - APO-TSPEC","1","1","","17.504","r-ZTF","2025-02-16 05:39:04.003","Fritz","","","2025TNSTR.634....1R","2025TNSCR.685....1A","",""
"172550","SN 2025brg","17:47:08.956","+17:13:44.44","SN II","0.13","","","ATLAS, ZTF, GOTO, BlackGEM, Pan-STARRS","ATLAS, ZTF, GOTO, BlackGEM, Pan-STARRS","SCAT","ATLAS, BlackGEM, GOTO, Pan-STARRS, ZTF","ATLAS25bpl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, BG3 - BlackGEM-Cam3, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","18.785","orange-ATLAS","2025-02-15 15:21:24.768","ATLAS_Bot1","","","2025TNSTR.607....1T","2025TNSCR.636....1S","",""
